time,latitude,longitude,o2
2023-02-01,20.0,87.25,217.2413
2023-02-01,20.25,89.0,217.78394
2023-02-01,20.5,90.75,220.43619
2023-02-01,20.25,88.25,217.53085
2023-02-01,20.5,89.0,217.7764
2023-02-01,22.5,91.0,304.2499
2023-02-01,20.5,90.0,217.7816
2023-02-01,20.25,88.75,217.94962
2023-02-01,20.0,88.25,216.71036
2023-02-01,22.0,90.75,264.60345
2023-02-01,20.0,87.75,216.84483
2023-02-01,21.75,90.5,246.05925
2023-02-01,21.0,89.75,220.82166
2023-02-01,22.0,90.5,248.52037
2023-02-01,21.0,90.5,226.25706
2023-02-01,21.0,90.25,225.53703
2023-02-01,21.75,91.0,266.0909
2023-02-01,20.0,87.5,217.0105
2023-02-01,20.75,87.25,220.5386
2023-02-01,20.5,88.25,218.83281
2023-02-01,20.5,90.25,218.20517
2023-02-01,20.5,90.5,219.30542
2023-02-01,21.75,89.5,217.56593
2023-02-01,21.25,87.5,222.96248
2023-02-01,20.5,88.75,218.76012
2023-02-01,21.25,87.25,223.05965
2023-02-01,20.25,88.5,218.02254
2023-02-01,21.25,87.0,225.05962
2023-02-01,20.5,89.5,217.59328
2023-02-01,21.75,90.0,220.93114
2023-02-01,20.75,87.0,224.78406
2023-02-01,20.0,88.0,216.71635
2023-02-01,21.0,90.75,226.79655
2023-02-01,20.75,87.5,218.9647
2023-02-01,20.0,87.0,217.49135
2023-02-01,22.25,90.75,297.75848
2023-02-01,20.5,91.0,220.64574
2023-02-01,20.5,89.25,217.46458
2023-02-01,21.25,88.25,227.52995
2023-02-01,20.25,87.75,217.76741
2023-02-01,20.5,88.5,219.3484
2023-02-01,21.75,89.75,218.8132
2023-02-01,21.0,91.0,228.6542
2023-02-01,21.25,87.75,224.63586
2023-02-01,21.0,90.0,222.76102
2023-02-01,22.0,91.0,277.29306
2023-02-01,21.75,88.0,231.391
2023-03-01,20.5,90.5,213.75221
2023-03-01,21.0,90.0,213.78427
2023-03-01,21.75,90.5,222.36884
2023-03-01,20.0,89.5,212.81015
2023-03-01,21.25,89.5,214.11435
2023-03-01,21.5,90.0,214.9102
2023-03-01,21.25,89.0,214.0716
2023-03-01,20.0,88.0,212.51529
2023-03-01,21.0,90.25,215.66545
2023-03-01,20.75,89.5,213.1549
2023-03-01,21.0,88.5,213.44162
2023-03-01,20.5,87.0,213.63448
2023-03-01,20.25,89.75,213.06444
2023-03-01,21.25,87.5,214.23138
2023-03-01,20.5,87.5,212.92874
2023-03-01,20.75,89.0,212.95557
2023-03-01,21.5,89.25,216.76524
2023-03-01,22.5,91.0,290.13385
2023-03-01,21.25,87.75,214.14215
2023-03-01,21.75,90.25,212.28888
2023-03-01,21.0,88.75,213.59174
2023-03-01,21.5,89.5,216.46968
2023-03-01,20.0,89.25,212.67764
2023-03-01,22.5,90.75,298.1914
2023-03-01,20.5,88.5,213.19308
2023-03-01,20.25,88.0,212.8164
2023-03-01,20.0,87.75,212.28983
2023-03-01,20.25,89.5,213.21191
2023-03-01,20.5,90.75,214.09116
2023-03-01,21.5,89.75,215.83626
2023-03-01,20.75,89.25,213.16237
2023-03-01,20.25,87.25,212.70486
2023-03-01,20.5,91.0,214.22316
2023-03-01,21.25,89.25,214.55467
2023-03-01,20.75,88.75,212.98735
2023-03-01,20.25,88.75,212.8854
2023-03-01,21.75,90.0,212.99004
2023-03-01,20.5,87.25,213.06085
2023-03-01,20.5,88.75,213.07913
2023-03-01,20.25,91.0,214.13857
2023-03-01,20.25,87.0,213.3098
2023-03-01,20.0,90.25,213.57498
2023-03-01,20.25,88.5,213.03224
2023-03-01,21.25,90.25,218.37447
2023-03-01,21.5,87.5,214.60237
2023-03-01,22.0,90.75,251.52652
2023-03-01,21.0,87.75,212.94394
2023-03-01,21.0,90.75,217.6993
2023-03-01,20.75,91.0,214.95552
2023-03-01,22.0,91.0,261.68698
2023-03-01,21.5,87.25,214.99336
2023-03-01,20.25,88.25,213.09407
2023-03-01,21.25,90.5,222.50188
2023-03-01,20.25,90.5,213.51149
2023-03-01,20.0,90.5,213.58719
2023-03-01,20.5,89.5,213.21785
2023-03-01,21.0,87.0,214.94322
2023-03-01,22.25,91.0,290.94553
2023-03-01,21.0,87.5,212.59714
2023-03-01,21.25,91.0,230.15009
2023-03-01,20.5,89.25,213.19386
2023-03-01,20.0,87.0,211.75523
2023-03-01,22.25,90.75,288.2637
2023-03-01,21.0,87.25,212.78165
2023-03-01,20.25,90.25,213.4808
2023-03-01,21.25,90.75,225.649
2023-03-01,20.0,90.75,213.9541
2023-03-01,21.0,91.0,219.39684
2023-03-01,20.5,89.75,213.04364
2023-03-01,20.75,89.75,212.91197
2023-03-01,20.0,91.0,214.19524
2023-03-01,21.25,87.0,214.25572
2023-03-01,21.75,90.75,237.4903
2023-03-01,21.5,88.75,216.25044
2023-03-01,20.0,89.75,212.72232
2023-03-01,21.25,89.75,214.22586
2023-03-01,20.75,90.0,213.01239
2023-03-01,21.0,88.25,213.18883
2023-03-01,21.5,88.5,216.21278
2023-03-01,20.5,90.25,213.29088
2023-03-01,21.25,87.25,214.1807
2023-03-01,20.0,87.5,212.0969
2023-03-01,21.0,89.0,212.90303
2023-03-01,21.75,91.0,246.59712
2023-03-01,20.75,90.25,213.4775
2023-03-01,21.0,90.5,216.95125
2023-03-01,21.5,88.25,213.44144
2023-03-01,22.0,90.5,234.3515
2023-03-01,20.0,90.0,213.10724
2023-03-01,21.25,90.0,216.67398
2023-03-01,21.5,88.0,212.99594
2023-03-01,21.0,88.0,213.0835
2023-03-01,20.5,90.0,213.16473
2023-03-01,20.75,90.5,214.26208
2023-03-01,20.5,89.0,213.06998
2023-03-01,21.5,87.75,213.56204
2023-03-01,20.25,90.0,213.23964
2023-03-01,20.25,90.75,213.8837
2023-03-01,20.0,87.25,212.07013
2023-03-01,20.75,90.75,214.64827
2023-03-01,20.0,89.0,212.65898
2023-03-01,21.5,89.0,216.82181
2023-03-01,20.75,87.75,212.67888
2023-03-01,20.5,87.75,212.8296
2023-03-01,20.5,88.0,212.9439
2023-03-01,21.75,89.5,214.25781
2023-03-01,21.75,89.75,213.27449
2023-03-01,20.75,87.0,214.41621
2023-03-01,21.0,89.25,212.66031
2023-03-01,21.5,91.0,245.98334
2023-03-01,20.75,87.25,212.50829
2023-03-01,21.75,88.0,216.06041
2023-03-01,20.5,88.25,213.20877
2023-03-01,20.25,89.0,212.96002
2023-03-01,21.25,88.0,213.33086
2023-03-01,20.0,88.75,212.57422
2023-03-01,21.0,89.5,212.56566
2023-03-01,21.5,90.5,226.87657
2023-03-01,20.75,88.5,213.02379
2023-03-01,21.25,88.5,213.589
2023-03-01,21.5,90.25,215.96274
2023-03-01,20.75,88.25,212.90701
2023-03-01,20.0,88.25,212.85464
2023-03-01,21.25,88.75,214.46455
2023-03-01,20.75,88.0,212.76953
2023-03-01,21.75,87.75,215.72165
2023-03-01,21.5,90.75,238.5523
2023-03-01,20.0,88.5,212.76624
2023-03-01,20.75,87.5,212.65416
2023-03-01,21.0,89.75,212.69724
2023-03-01,21.25,88.25,213.04193
2023-03-01,20.25,87.75,212.53992
2023-03-01,20.25,87.5,212.65955
2023-03-01,20.25,89.25,213.07721
2023-04-01,21.5,88.25,200.85869
2023-04-01,21.5,88.5,202.82104
2023-04-01,20.5,88.25,204.17987
2023-04-01,20.0,87.5,203.039
2023-04-01,20.25,89.75,204.892
2023-04-01,21.25,89.75,206.06792
2023-04-01,20.25,91.0,205.8828
2023-04-01,21.0,89.75,203.90524
2023-04-01,21.0,90.5,208.96156
2023-04-01,20.75,87.25,206.8461
2023-04-01,20.5,90.25,205.598
2023-04-01,20.75,90.25,205.4704
2023-04-01,20.75,88.0,205.12303
2023-04-01,21.75,91.0,247.23166
2023-04-01,21.0,89.0,203.59425
2023-04-01,20.75,90.0,205.45735
2023-04-01,21.75,90.5,219.30989
2023-04-01,20.0,89.5,204.5496
2023-04-01,20.25,87.75,203.77115
2023-04-01,20.75,89.5,204.63818
2023-04-01,21.0,88.5,203.92882
2023-04-01,21.75,89.5,206.28644
2023-04-01,21.0,90.25,207.44394
2023-04-01,21.25,89.5,204.98712
2023-04-01,21.5,89.0,207.25847
2023-04-01,21.25,88.25,201.41335
2023-04-01,21.25,87.5,206.60773
2023-04-01,21.0,88.25,204.0427
2023-04-01,20.5,90.5,205.50287
2023-04-01,20.5,87.0,208.17911
2023-04-01,20.5,88.75,204.06407
2023-04-01,20.75,89.75,205.14334
2023-04-01,20.25,87.0,206.94466
2023-04-01,21.0,89.25,203.64105
2023-04-01,21.5,88.75,205.1983
2023-04-01,21.75,90.75,239.48714
2023-04-01,22.0,90.5,235.92638
2023-04-01,20.25,88.0,203.4733
2023-04-01,20.0,89.75,204.92343
2023-04-01,20.0,88.75,203.8543
2023-04-01,20.5,87.75,205.11136
2023-04-01,21.5,90.75,238.63307
2023-04-01,20.75,90.5,205.57935
2023-04-01,21.25,90.0,207.94316
2023-04-01,21.5,87.25,204.72777
2023-04-01,22.0,91.0,263.70776
2023-04-01,21.0,90.75,209.86064
2023-04-01,20.25,88.25,203.36522
2023-04-01,22.5,91.0,279.9393
2023-04-01,20.25,90.5,205.46974
2023-04-01,20.5,88.0,204.57024
2023-04-01,20.0,90.5,205.84865
2023-04-01,20.5,89.5,204.54613
2023-04-01,21.0,87.0,208.36832
2023-04-01,21.25,90.5,216.13998
2023-04-01,22.25,91.0,292.1792
2023-04-01,21.0,87.5,205.34824
2023-04-01,21.25,91.0,223.5588
2023-04-01,20.0,88.5,203.48965
2023-04-01,20.5,89.25,204.37866
2023-04-01,20.0,90.75,206.15575
2023-04-01,20.75,87.5,205.85788
2023-04-01,22.25,90.75,299.13602
2023-04-01,21.0,87.25,206.55243
2023-04-01,20.25,90.25,205.75894
2023-04-01,21.25,90.75,219.7231
2023-04-01,21.0,91.0,210.6182
2023-04-01,21.75,87.75,203.37685
2023-04-01,20.0,87.0,204.41486
2023-04-01,20.75,91.0,205.36198
2023-04-01,20.75,87.75,205.47621
2023-04-01,21.0,87.75,204.88431
2023-04-01,21.0,88.0,204.56851
2023-04-01,21.5,88.0,201.2632
2023-04-01,20.25,87.5,204.27245
2023-04-01,20.5,90.0,205.52971
2023-04-01,20.75,88.25,204.75978
2023-04-01,21.25,88.5,201.1223
2023-04-01,20.5,89.0,204.19516
2023-04-01,21.5,87.75,202.87917
2023-04-01,20.0,88.25,203.11325
2023-04-01,20.25,90.0,205.51338
2023-04-01,20.25,90.75,205.62726
2023-04-01,21.25,87.0,206.0912
2023-04-01,20.0,87.25,203.36578
2023-04-01,20.0,91.0,206.5731
2023-04-01,21.5,91.0,244.93561
2023-04-01,20.75,90.75,205.49918
2023-04-01,20.5,89.75,204.96292
2023-04-01,20.0,90.25,205.84247
2023-04-01,20.25,88.5,203.59926
2023-04-01,21.75,88.0,202.79965
2023-04-01,21.25,90.25,209.38838
2023-04-01,21.5,87.5,204.34277
2023-04-01,20.25,89.0,204.13309
2023-04-01,21.0,89.5,203.68553
2023-04-01,22.0,90.75,258.90887
2023-04-01,20.0,90.0,205.37646
2023-04-01,20.0,87.75,202.98747
2023-04-01,21.25,87.25,206.7912
2023-04-01,20.5,91.0,205.31224
2023-04-01,21.25,87.75,205.283
2023-04-01,20.0,88.0,203.02237
2023-04-01,20.25,89.5,204.52457
2023-04-01,20.25,88.75,203.83273
2023-04-01,20.5,87.5,205.93782
2023-04-01,21.75,89.75,204.71442
2023-04-01,21.75,90.0,205.29222
2023-04-01,21.0,90.0,205.52046
2023-04-01,20.75,87.0,209.0084
2023-04-01,20.75,88.75,204.41974
2023-04-01,20.75,89.25,204.58385
2023-04-01,20.5,88.5,204.05762
2023-04-01,21.25,89.0,203.74173
2023-04-01,20.5,87.25,207.25044
2023-04-01,21.5,89.75,206.92128
2023-04-01,21.75,90.25,212.12245
2023-04-01,21.5,90.5,218.62085
2023-04-01,20.5,90.75,205.40599
2023-04-01,22.5,90.75,290.56134
2023-04-01,20.25,87.25,205.34785
2023-04-01,21.5,90.25,209.74644
2023-04-01,20.25,89.25,204.31424
2023-04-01,21.25,88.75,202.799
2023-04-01,20.0,89.25,204.25143
2023-04-01,21.25,89.25,205.10966
2023-04-01,21.5,89.5,207.51547
2023-04-01,21.5,89.25,207.9711
2023-04-01,20.75,89.0,204.49495
2023-04-01,21.0,88.75,203.6272
2023-04-01,20.75,88.5,204.51532
2023-04-01,20.0,89.0,204.06932
2023-04-01,21.25,88.0,202.91348
2023-04-01,21.5,90.0,206.27611
2023-05-01,21.25,87.0,198.48741
2023-05-01,20.25,90.0,202.25897
2023-05-01,20.75,90.25,202.23752
2023-05-01,20.0,91.0,202.79268
2023-05-01,20.25,90.75,203.01236
2023-05-01,20.75,88.0,200.77686
2023-05-01,21.0,88.75,200.18463
2023-05-01,21.5,87.75,196.59134
2023-05-01,20.0,87.25,200.08383
2023-05-01,21.75,91.0,257.24197
2023-05-01,21.5,89.75,203.9902
2023-05-01,20.75,87.25,202.32549
2023-05-01,20.0,88.25,199.75478
2023-05-01,21.0,90.5,206.85185
2023-05-01,20.5,88.5,200.66052
2023-05-01,20.25,87.75,200.99359
2023-05-01,21.0,88.0,200.48769
2023-05-01,21.25,90.0,210.86017
2023-05-01,20.0,90.0,202.01395
2023-05-01,20.5,90.0,202.12358
2023-05-01,20.0,89.25,201.36516
2023-05-01,21.5,91.0,254.72615
2023-05-01,20.25,87.5,201.35953
2023-05-01,20.75,89.0,201.10735
2023-05-01,20.0,87.75,199.95322
2023-05-01,20.75,90.5,202.45152
2023-05-01,21.5,90.75,251.85077
2023-05-01,21.25,87.75,198.80954
2023-05-01,21.25,88.5,196.27946
2023-05-01,22.0,90.5,240.97562
2023-05-01,22.25,91.0,305.1024
2023-05-01,20.75,87.0,203.18892
2023-05-01,21.5,88.0,196.03937
2023-05-01,20.5,89.0,200.81987
2023-05-01,21.75,90.0,202.23718
2023-05-01,20.75,88.25,200.45398
2023-05-01,21.5,90.25,220.1476
2023-05-01,21.0,87.0,201.47354
2023-05-01,20.0,88.0,199.77806
2023-05-01,21.25,90.5,220.33142
2023-05-01,20.0,90.5,202.12552
2023-05-01,21.0,89.5,200.86517
2023-05-01,21.0,87.5,201.07869
2023-05-01,20.0,87.0,201.1374
2023-05-01,21.25,91.0,221.62965
2023-05-01,22.5,90.75,279.34338
2023-05-01,21.5,90.0,206.3717
2023-05-01,20.5,89.25,200.97832
2023-05-01,20.0,90.75,202.3557
2023-05-01,20.75,88.5,200.84656
2023-05-01,20.75,87.5,201.83743
2023-05-01,22.25,90.75,303.6204
2023-05-01,21.0,87.25,201.49977
2023-05-01,20.0,89.0,200.6888
2023-05-01,20.25,90.25,202.42368
2023-05-01,21.25,90.75,219.16048
2023-05-01,21.0,91.0,207.85939
2023-05-01,21.75,87.75,197.08057
2023-05-01,20.5,88.0,200.68304
2023-05-01,20.5,89.5,200.78697
2023-05-01,20.5,87.5,202.10495
2023-05-01,20.25,88.25,200.27675
2023-05-01,20.5,89.75,201.10814
2023-05-01,20.0,90.25,201.98062
2023-05-01,20.25,88.5,200.32204
2023-05-01,20.25,87.25,202.03615
2023-05-01,21.75,88.0,197.16495
2023-05-01,21.25,90.25,216.9053
2023-05-01,21.0,87.75,200.70802
2023-05-01,21.5,87.5,197.57819
2023-05-01,20.5,91.0,203.46788
2023-05-01,22.0,90.75,265.4952
2023-05-01,20.75,90.75,203.33925
2023-05-01,20.75,87.75,201.44138
2023-05-01,20.75,88.75,201.00072
2023-05-01,20.75,91.0,203.81633
2023-05-01,20.25,89.0,200.69844
2023-05-01,20.0,88.5,199.9225
2023-05-01,21.5,87.25,198.64932
2023-05-01,21.0,90.0,204.28065
2023-05-01,22.0,91.0,274.07074
2023-05-01,21.0,90.75,207.29881
2023-05-01,20.25,90.5,202.5994
2023-05-01,21.75,89.75,200.88464
2023-05-01,21.25,89.0,199.52289
2023-05-01,20.25,91.0,203.34889
2023-05-01,21.25,88.75,198.0313
2023-05-01,21.25,88.25,196.579
2023-05-01,20.75,89.5,200.56227
2023-05-01,21.0,88.25,199.78276
2023-05-01,20.75,90.0,202.09181
2023-05-01,20.5,90.25,202.36728
2023-05-01,21.25,87.25,200.28645
2023-05-01,21.25,89.25,202.06998
2023-05-01,21.0,90.25,206.84717
2023-05-01,21.25,89.5,202.76862
2023-05-01,20.5,87.25,203.2406
2023-05-01,21.5,89.0,201.51904
2023-05-01,21.25,87.5,199.9548
2023-05-01,20.0,87.5,199.90361
2023-05-01,20.5,90.5,202.66487
2023-05-01,20.25,89.5,201.33035
2023-05-01,21.75,89.5,200.04883
2023-05-01,20.0,89.75,202.04935
2023-05-01,20.75,89.25,200.74384
2023-05-01,20.25,88.0,200.30031
2023-05-01,21.75,90.75,251.15819
2023-05-01,20.5,87.0,203.88734
2023-05-01,20.5,87.75,201.46422
2023-05-01,20.25,89.25,201.08934
2023-05-01,20.5,90.75,203.14442
2023-05-01,21.5,88.75,199.74133
2023-05-01,21.0,89.75,201.7429
2023-05-01,20.25,88.75,200.40355
2023-05-01,21.0,89.25,201.0266
2023-05-01,20.5,88.75,200.69359
2023-05-01,21.5,90.5,243.48602
2023-05-01,20.25,87.0,203.68294
2023-05-01,20.0,88.75,200.23703
2023-05-01,21.25,88.0,197.48183
2023-05-01,20.75,89.75,201.29697
2023-05-01,21.0,88.5,199.7628
2023-05-01,20.25,89.75,202.00468
2023-05-01,21.5,89.25,201.69391
2023-05-01,21.5,88.5,197.4916
2023-05-01,21.25,89.75,203.85417
2023-05-01,20.5,88.25,200.53535
2023-05-01,21.75,90.25,221.84586
2023-05-01,21.75,90.5,241.09518
2023-05-01,20.0,89.5,201.87154
2023-05-01,21.5,89.5,202.45782
2023-05-01,21.0,89.0,201.04868
2023-05-01,21.5,88.25,196.02644
2023-05-01,22.5,91.0,276.4655
2023-06-01,21.25,90.75,219.49715
2023-06-01,20.25,90.0,199.5629
2023-06-01,20.5,87.0,200.69061
2023-06-01,20.75,91.0,200.88962
2023-06-01,21.5,87.25,198.25346
2023-06-01,20.25,90.25,199.64891
2023-06-01,20.25,89.0,198.91557
2023-06-01,20.75,89.25,200.37065
2023-06-01,21.25,90.25,225.50359
2023-06-01,20.5,87.75,199.23167
2023-06-01,21.0,91.0,205.60806
2023-06-01,20.75,88.75,200.25581
2023-06-01,21.5,90.5,271.14713
2023-06-01,21.75,87.75,196.68614
2023-06-01,21.5,87.5,194.86618
2023-06-01,20.25,88.75,198.6274
2023-06-01,20.75,88.25,199.09856
2023-06-01,20.5,91.0,200.51114
2023-06-01,21.0,89.0,201.53596
2023-06-01,21.0,90.0,203.61029
2023-06-01,20.75,87.75,198.68822
2023-06-01,22.0,90.75,297.58218
2023-06-01,21.75,89.75,216.1372
2023-06-01,21.25,88.0,194.00197
2023-06-01,21.0,89.75,201.38637
2023-06-01,21.5,89.25,205.43794
2023-06-01,21.25,89.0,200.73405
2023-06-01,20.0,89.0,199.63461
2023-06-01,20.5,90.5,199.69635
2023-06-01,21.0,87.25,196.71017
2023-06-01,20.75,88.5,199.753
2023-06-01,20.0,90.5,200.33243
2023-06-01,21.5,90.0,231.9908
2023-06-01,21.25,89.25,204.82643
2023-06-01,21.0,87.5,195.78561
2023-06-01,21.0,88.5,197.98286
2023-06-01,21.25,90.5,219.8583
2023-06-01,20.75,89.5,200.10664
2023-06-01,21.0,89.5,202.12486
2023-06-01,20.0,88.0,199.19179
2023-06-01,20.0,87.0,199.01207
2023-06-01,21.25,91.0,220.43845
2023-06-01,21.75,89.5,208.47452
2023-06-01,21.25,88.25,193.9183
2023-06-01,20.0,90.75,200.54994
2023-06-01,20.0,87.75,198.05238
2023-06-01,21.0,90.25,205.72739
2023-06-01,21.25,89.75,213.65689
2023-06-01,21.75,90.5,273.26877
2023-06-01,21.0,90.75,204.65172
2023-06-01,20.25,89.5,199.50862
2023-06-01,20.25,87.75,198.638
2023-06-01,20.25,90.5,199.67433
2023-06-01,21.25,89.5,208.34532
2023-06-01,20.75,87.5,197.78247
2023-06-01,20.25,88.25,198.73698
2023-06-01,20.5,89.5,199.39972
2023-06-01,21.25,87.5,194.1867
2023-06-01,20.5,87.5,199.22624
2023-06-01,20.5,88.0,199.53654
2023-06-01,22.25,90.75,322.97247
2023-06-01,21.5,89.0,201.14568
2023-06-01,20.0,89.5,200.01888
2023-06-01,22.0,91.0,300.88367
2023-06-01,21.0,87.0,196.97635
2023-06-01,21.0,87.75,196.48564
2023-06-01,20.75,90.25,200.27414
2023-06-01,21.25,87.25,195.12242
2023-06-01,20.5,88.5,198.96811
2023-06-01,22.5,91.0,265.55502
2023-06-01,20.75,87.0,199.52544
2023-06-01,20.0,91.0,200.69205
2023-06-01,21.0,90.5,205.12617
2023-06-01,20.75,89.75,200.46614
2023-06-01,20.25,89.25,199.27148
2023-06-01,20.5,89.0,199.08804
2023-06-01,20.0,89.25,199.91135
2023-06-01,22.25,91.0,326.91483
2023-06-01,21.5,87.75,194.1468
2023-06-01,21.25,88.75,195.91318
2023-06-01,21.5,90.75,273.41125
2023-06-01,20.5,89.25,199.1331
2023-06-01,21.0,88.75,199.50275
2023-06-01,22.0,90.5,271.1949
2023-06-01,21.0,88.25,197.24773
2023-06-01,21.25,90.0,217.19035
2023-06-01,20.0,90.0,200.2717
2023-06-01,20.0,88.75,199.09818
2023-06-01,21.0,88.0,196.85521
2023-06-01,20.75,89.0,200.70525
2023-06-01,22.5,90.75,251.63817
2023-06-01,20.75,90.5,200.27766
2023-06-01,21.5,88.0,194.0744
2023-06-01,20.5,90.0,199.45985
2023-06-01,20.5,87.25,199.85947
2023-06-01,20.5,90.25,199.57196
2023-06-01,21.75,90.25,256.53006
2023-06-01,21.25,88.5,194.14687
2023-06-01,21.5,88.5,195.92285
2023-06-01,20.75,90.0,200.4397
2023-06-01,21.25,87.0,192.8589
2023-06-01,20.5,88.25,199.09058
2023-06-01,20.0,88.5,198.55826
2023-06-01,21.5,89.5,209.71027
2023-06-01,21.75,88.0,195.22658
2023-06-01,21.0,89.25,202.59595
2023-06-01,20.25,91.0,200.38283
2023-06-01,21.5,88.75,198.4714
2023-06-01,20.5,89.75,199.49661
2023-06-01,20.75,90.75,200.57718
2023-06-01,20.75,88.0,199.0008
2023-06-01,20.0,89.75,200.14452
2023-06-01,21.5,91.0,268.24634
2023-06-01,20.5,90.75,200.11734
2023-06-01,21.75,90.0,227.20854
2023-06-01,21.5,89.75,216.9414
2023-06-01,20.5,88.75,199.02287
2023-06-01,20.75,87.25,198.2436
2023-06-01,20.0,88.25,198.63985
2023-06-01,21.5,88.25,193.9785
2023-06-01,20.25,87.25,199.45988
2023-06-01,21.25,87.75,194.21678
2023-06-01,20.25,90.75,199.99516
2023-06-01,20.0,87.5,197.66106
2023-06-01,21.5,90.25,258.13882
2023-06-01,21.75,90.75,278.22726
2023-06-01,20.25,87.5,198.58237
2023-06-01,20.25,87.0,200.93471
2023-06-01,21.75,91.0,279.61707
2023-06-01,20.25,88.0,199.38277
2023-06-01,20.25,88.5,198.42839
2023-06-01,20.0,90.25,200.33556
2023-06-01,20.0,87.25,198.1531
2023-06-01,20.25,89.75,199.42805
2023-07-01,20.0,90.75,199.72314
2023-07-01,21.0,90.5,203.96559
2023-07-01,20.25,89.25,201.4475
2023-07-01,21.0,88.5,208.75081
2023-07-01,20.25,87.75,204.30046
2023-07-01,21.25,87.75,203.46506
2023-07-01,21.0,89.0,212.41527
2023-07-01,20.25,89.75,201.0106
2023-07-01,21.0,88.75,210.6333
2023-07-01,21.25,88.0,205.14156
2023-07-01,20.25,90.25,199.93997
2023-07-01,20.25,87.25,200.57358
2023-07-01,21.0,87.75,203.03787
2023-07-01,21.0,88.25,206.90248
2023-07-01,21.25,88.25,206.97151
2023-07-01,20.25,87.5,202.93387
2023-07-01,21.0,90.0,212.98178
2023-07-01,21.25,89.0,213.63829
2023-07-01,20.25,88.5,203.23222
2023-07-01,21.0,89.75,213.03964
2023-07-01,21.0,89.25,213.0517
2023-07-01,20.25,90.0,200.33513
2023-07-01,21.25,90.25,245.90974
2023-07-01,20.25,88.0,204.32312
2023-07-01,20.25,87.0,201.52852
2023-07-01,21.25,87.0,201.03738
2023-07-01,21.0,90.75,203.27238
2023-07-01,20.25,89.0,201.92334
2023-07-01,21.25,88.75,209.99727
2023-07-01,22.25,91.0,350.61493
2023-07-01,21.25,89.5,222.33192
2023-07-01,22.5,91.0,274.8909
2023-07-01,21.25,90.0,247.66228
2023-07-01,21.0,88.0,205.18718
2023-07-01,21.25,89.25,217.58386
2023-07-01,20.25,88.75,202.5388
2023-07-01,21.0,89.5,212.987
2023-07-01,21.0,87.5,200.75595
2023-07-01,21.25,87.5,202.40694
2023-07-01,21.25,88.5,208.57802
2023-07-01,20.0,91.0,199.76546
2023-07-01,20.25,89.5,201.05353
2023-07-01,21.0,90.25,207.58516
2023-07-01,21.25,87.25,202.63911
2023-07-01,21.0,91.0,202.84293
2023-07-01,20.25,88.25,203.98503
2023-07-01,21.25,90.5,225.77724
2023-07-01,21.25,89.75,232.02069
2023-07-01,20.5,89.25,203.76025
2023-07-01,21.25,90.75,221.11542
2023-07-01,20.25,90.75,199.71078
2023-07-01,20.75,87.0,206.65941
2023-07-01,20.75,90.75,200.2687
2023-07-01,21.75,89.75,238.27632
2023-07-01,20.75,88.5,208.19072
2023-07-01,20.0,90.25,199.95184
2023-07-01,20.75,90.0,201.46034
2023-07-01,21.5,88.5,209.04044
2023-07-01,20.0,88.0,203.0277
2023-07-01,20.5,91.0,199.82109
2023-07-01,21.75,90.0,250.46945
2023-07-01,20.5,88.5,205.66476
2023-07-01,21.5,90.0,252.19104
2023-07-01,21.75,90.25,284.2818
2023-07-01,20.5,87.5,201.85281
2023-07-01,21.5,87.5,205.98787
2023-07-01,20.75,88.75,208.72073
2023-07-01,20.75,90.25,200.22578
2023-07-01,20.5,90.75,199.80067
2023-07-01,20.75,91.0,200.52484
2023-07-01,20.0,89.0,200.5636
2023-07-01,21.5,90.25,285.24542
2023-07-01,20.0,87.75,203.44627
2023-07-01,21.5,87.75,206.4505
2023-07-01,20.5,88.25,205.71794
2023-07-01,20.75,88.0,205.48405
2023-07-01,20.0,88.5,201.49866
2023-07-01,20.0,90.0,200.11505
2023-07-01,21.5,91.0,264.4272
2023-07-01,20.25,91.0,199.72533
2023-07-01,20.75,87.75,203.24278
2023-07-01,20.5,88.0,205.33002
2023-07-01,22.5,90.75,254.13289
2023-07-01,21.5,90.5,289.69846
2023-07-01,21.75,87.75,211.0781
2023-07-01,20.5,87.75,204.2754
2023-07-01,21.5,88.0,206.54716
2023-07-01,20.75,87.5,200.75778
2023-07-01,20.75,90.5,200.1306
2023-07-01,20.75,88.25,206.92783
2023-07-01,21.5,88.25,207.29921
2023-07-01,20.0,88.25,202.3335
2023-07-01,21.75,88.0,205.38947
2023-07-01,20.0,88.75,200.90205
2023-07-01,20.75,89.5,206.273
2023-07-01,20.75,87.25,200.64137
2023-07-01,21.75,89.5,231.32854
2023-07-01,21.75,90.5,296.34375
2023-07-01,21.5,90.75,281.73776
2023-07-01,21.5,88.75,211.35162
2023-07-01,22.0,91.0,313.31738
2023-07-01,20.0,89.25,200.39293
2023-07-01,21.5,89.25,219.99866
2023-07-01,20.5,89.5,203.08156
2023-07-01,20.5,90.0,200.94061
2023-07-01,22.0,90.5,296.43097
2023-07-01,20.0,90.5,199.79211
2023-07-01,21.75,91.0,284.5965
2023-07-01,21.5,89.5,225.91985
2023-07-01,21.5,89.0,214.00027
2023-07-01,20.0,87.25,202.16933
2023-07-01,20.5,87.25,200.35788
2023-07-01,20.75,89.25,207.23167
2023-07-01,20.5,89.75,202.20233
2023-07-01,20.5,89.0,204.37627
2023-07-01,22.0,90.75,315.62775
2023-07-01,20.0,89.75,200.33267
