time,latitude,longitude,fe
2024-04-01,21.25,88.5,0.0038317123
2024-04-01,20.5,90.0,0.001035533
2024-04-01,20.0,89.75,0.0006025802
2024-04-01,21.0,89.25,0.001607724
2024-04-01,20.75,89.25,0.00087102724
2024-04-01,21.75,90.75,0.007173349
2024-04-01,20.5,87.5,0.0005303845
2024-04-01,21.5,90.25,0.0055316607
2024-04-01,20.0,88.75,0.0006142156
2024-04-01,22.25,91.0,0.010516363
2024-04-01,20.75,88.25,0.0008021718
2024-04-01,20.25,88.0,0.000620215
2024-04-01,20.25,87.75,0.0005794082
2024-04-01,20.5,88.25,0.000704046
2024-04-01,21.5,90.5,0.006257333
2024-04-01,20.75,88.0,0.000816296
2024-04-01,21.25,87.75,0.0043905983
2024-04-01,20.0,88.0,0.0006253168
2024-04-01,21.75,89.5,0.006165439
2024-04-01,21.75,89.75,0.006009578
2024-04-01,20.5,87.75,0.00055608817
2024-04-01,21.5,90.75,0.007165686
2024-04-01,20.0,88.5,0.000621982
2024-04-01,21.0,90.25,0.0016096272
2024-04-01,20.75,87.0,0.004977577
2024-04-01,21.25,87.5,0.004109709
2024-04-01,20.75,87.25,0.0021163116
2024-04-01,20.75,87.75,0.00082739076
2024-04-01,21.75,88.0,0.00634437
2024-04-01,20.5,88.0,0.00064955
2024-04-01,21.0,90.0,0.0016184269
2024-04-01,20.0,88.25,0.0006286532
2024-04-01,21.5,91.0,0.0074753338
2024-04-01,20.75,87.5,0.0009791898
2024-04-01,20.25,88.75,0.00064739236
2024-04-01,22.5,91.0,0.008495995
2024-04-01,20.5,91.0,0.0009477847
2024-04-01,20.75,88.5,0.00079719163
2024-04-01,20.25,87.5,0.00052886835
2024-04-01,20.75,89.5,0.0009561036
2024-04-01,20.5,90.25,0.0010315427
2024-04-01,21.25,88.25,0.004444568
2024-04-01,21.5,89.0,0.004044137
2024-04-01,20.0,87.5,0.0005915742
2024-04-01,21.75,90.5,0.007337766
2024-04-01,20.5,87.0,0.0020846764
2024-04-01,21.0,90.5,0.001316774
2024-04-01,21.0,89.5,0.0014119302
2024-04-01,20.5,90.5,0.0008969415
2024-04-01,21.5,89.25,0.0037588074
2024-04-01,20.0,89.25,0.0006324419
2024-04-01,20.5,88.5,0.00071557396
2024-04-01,20.75,89.0,0.00081770273
2024-04-01,21.75,90.25,0.0063625895
2024-04-01,21.5,89.5,0.002740189
2024-04-01,20.5,87.25,0.0009479953
2024-04-01,20.25,88.5,0.0006373428
2024-04-01,21.5,89.75,0.0027705512
2024-04-01,20.0,89.0,0.0006250448
2024-04-01,20.5,90.75,0.0008998236
2024-04-01,21.25,88.0,0.0042173127
2024-04-01,20.75,88.75,0.0008076063
2024-04-01,20.0,87.75,0.0006147403
2024-04-01,21.75,90.0,0.005197501
2024-04-01,21.25,87.25,0.0047524073
2024-04-01,21.0,89.75,0.0012315845
2024-04-01,21.5,90.0,0.002960129
2024-04-01,20.0,89.5,0.000615473
2024-04-01,20.75,91.0,0.0010542441
2024-04-01,20.25,88.25,0.0006334022
2024-04-01,21.0,87.25,0.0030507587
2024-04-01,20.0,90.5,0.00082493003
2024-04-01,20.25,89.25,0.0006301111
2024-04-01,21.25,90.75,0.0037470523
2024-04-01,21.25,89.5,0.0015330337
2024-04-01,21.0,87.0,0.005165373
2024-04-01,20.25,90.25,0.0008793227
2024-04-01,21.0,87.75,0.0020786219
2024-04-01,21.25,89.0,0.0025464077
2024-04-01,20.25,90.0,0.0008449573
2024-04-01,21.0,88.75,0.0016532281
2024-04-01,21.25,90.25,0.0034888126
2024-04-01,20.0,90.75,0.00081122137
2024-04-01,21.25,89.75,0.0015310565
2024-04-01,21.0,88.25,0.001781274
2024-04-01,21.25,91.0,0.004329162
2024-04-01,20.25,89.75,0.00064777804
2024-04-01,20.25,87.0,0.0008722312
2024-04-01,21.0,87.5,0.002061749
2024-04-01,21.25,90.5,0.0032865112
2024-04-01,20.0,91.0,0.0008395307
2024-04-01,20.25,89.5,0.00061852194
2024-04-01,21.0,88.0,0.0018119045
2024-04-01,21.25,90.0,0.002449025
2024-04-01,21.0,88.5,0.001715205
2024-04-01,21.25,89.25,0.002138925
2024-05-01,21.75,90.5,0.009447043
2024-05-01,21.25,87.5,0.003686765
2024-05-01,21.0,89.25,0.0012676768
2024-05-01,21.5,88.5,0.005770179
2024-05-01,21.25,89.75,0.0020499316
2024-05-01,21.25,89.0,0.0025658607
2024-05-01,20.0,88.25,0.0006756368
2024-05-01,21.5,88.0,0.0053095487
2024-05-01,20.5,90.5,0.00083057716
2024-05-01,20.0,88.5,0.0007025051
2024-05-01,21.75,88.0,0.0065176236
2024-05-01,20.0,88.0,0.0006689069
2024-05-01,20.5,88.5,0.0007903479
2024-05-01,21.0,90.25,0.0014838505
2024-05-01,21.5,89.0,0.004243702
2024-05-01,21.25,88.25,0.0034134516
2024-05-01,22.25,90.75,0.011971261
2024-05-01,20.75,87.25,0.0019502386
2024-05-01,20.5,87.0,0.0021815128
2024-05-01,21.75,90.75,0.009042018
2024-05-01,21.75,89.5,0.0063331197
2024-05-01,21.0,87.25,0.0026407992
2024-05-01,20.0,90.0,0.0008412193
2024-05-01,21.25,90.0,0.00332
2024-05-01,20.25,90.75,0.00085497735
2024-05-01,20.25,89.75,0.00081691326
2024-05-01,20.25,88.75,0.0007194263
2024-05-01,22.25,91.0,0.012287078
2024-05-01,21.0,90.5,0.0017201843
2024-05-01,20.0,87.5,0.00067049643
2024-05-01,21.25,90.25,0.0046613393
2024-05-01,21.5,90.75,0.00929982
2024-05-01,20.5,90.25,0.00081684615
2024-05-01,20.75,89.5,0.0009149862
2024-05-01,21.75,90.25,0.008371066
2024-05-01,20.25,88.0,0.0007003143
2024-05-01,21.25,87.25,0.00404648
2024-05-01,20.75,89.75,0.00090926565
2024-05-01,21.5,88.75,0.0046203122
2024-05-01,20.25,88.25,0.00069423777
2024-05-01,20.5,88.0,0.00073226733
2024-05-01,21.25,90.75,0.004542473
2024-05-01,20.5,91.0,0.0011336999
2024-05-01,21.75,87.75,0.008820475
2024-05-01,20.25,89.0,0.0007391464
2024-05-01,20.0,89.75,0.00083662174
2024-05-01,21.75,89.75,0.006276635
2024-05-01,21.25,89.25,0.0022680617
2024-05-01,20.0,90.5,0.00082054187
2024-05-01,21.0,88.0,0.0012723835
2024-05-01,20.5,87.25,0.0012537065
2024-05-01,21.75,90.0,0.005991606
2024-05-01,20.75,90.0,0.0008962926
2024-05-01,21.5,88.25,0.005200442
2024-05-01,20.25,90.25,0.0008243394
2024-05-01,20.75,87.75,0.00078914
2024-05-01,21.0,90.0,0.0012644528
2024-05-01,20.75,90.25,0.0008967261
2024-05-01,20.25,88.5,0.0007047095
2024-05-01,20.25,87.5,0.0007019254
2024-05-01,20.25,91.0,0.0009594659
2024-05-01,20.0,91.0,0.00085169316
2024-05-01,20.5,90.75,0.00093783485
2024-05-01,21.5,91.0,0.009026014
2024-05-01,20.5,87.75,0.00072407414
2024-05-01,20.0,89.5,0.000832761
2024-05-01,20.0,87.75,0.0006681734
2024-05-01,20.75,87.5,0.0009654632
2024-05-01,21.0,87.75,0.0013690456
2024-05-01,21.25,88.5,0.0031845183
2024-05-01,20.5,88.25,0.00075951475
2024-05-01,21.25,87.0,0.0063129673
2024-05-01,20.75,91.0,0.0014342765
2024-05-01,20.75,87.0,0.004007491
2024-05-01,21.5,87.5,0.006687661
2024-05-01,21.0,88.5,0.0014140757
2024-05-01,20.5,89.5,0.000814801
2024-05-01,20.75,88.75,0.00095770037
2024-05-01,20.0,88.75,0.00073632854
2024-05-01,21.5,89.5,0.0033530262
2024-05-01,20.5,89.75,0.00082327356
2024-05-01,20.25,89.5,0.00079193374
2024-05-01,22.0,90.5,0.009976038
2024-05-01,22.0,91.0,0.009848308
2024-05-01,21.0,90.75,0.0020300688
2024-05-01,22.0,90.75,0.010001545
2024-05-01,21.5,89.25,0.0038238598
2024-05-01,20.75,88.25,0.0008698679
2024-05-01,21.5,87.25,0.006513026
2024-05-01,20.75,90.75,0.0012595446
2024-05-01,20.0,89.25,0.00080406957
2024-05-01,21.25,87.75,0.0032244911
2024-05-01,21.0,87.5,0.0016982822
2024-05-01,21.0,87.0,0.0050207935
2024-05-01,20.25,90.5,0.00082780095
2024-05-01,20.75,89.0,0.00094299234
2024-05-01,20.0,90.25,0.0008324779
2024-05-01,21.25,89.5,0.0018562255
2024-05-01,20.0,87.0,0.00072080694
2024-05-01,21.5,90.0,0.004526654
2024-05-01,21.0,91.0,0.002240483
2024-05-01,21.0,89.75,0.0011189207
2024-05-01,21.5,90.25,0.0081011
2024-05-01,20.75,88.5,0.0009362898
2024-05-01,20.5,89.0,0.00078460696
2024-05-01,21.25,88.75,0.0030456656
2024-05-01,20.5,87.5,0.0008016243
2024-05-01,21.25,90.5,0.004159432
2024-05-01,22.5,90.75,0.010062408
2024-05-01,20.25,89.25,0.00076222664
2024-05-01,20.75,88.0,0.00079006836
2024-05-01,20.25,87.25,0.00083496206
2024-05-01,20.5,88.75,0.0008114003
2024-05-01,21.5,90.5,0.008638826
2024-05-01,21.5,87.75,0.0054125884
2024-05-01,20.5,90.0,0.00082531467
2024-05-01,20.75,90.5,0.0010253309
2024-05-01,20.0,89.0,0.0007713473
2024-05-01,21.75,91.0,0.008438355
2024-05-01,20.75,89.25,0.0009455962
2024-05-01,22.5,91.0,0.009495398
2024-05-01,20.5,89.25,0.00078362663
2024-05-01,20.25,87.75,0.0006878303
2024-05-01,21.25,88.0,0.0030934368
2024-05-01,20.0,90.75,0.000822185
2024-05-01,20.0,87.25,0.0006901361
2024-05-01,21.0,88.25,0.0012801363
2024-05-01,21.5,89.75,0.0037025204
2024-05-01,21.0,89.0,0.001379875
2024-05-01,21.25,91.0,0.0048927036
2024-05-01,21.0,89.5,0.0011154857
2024-05-01,21.0,88.75,0.0015117315
2024-05-01,20.25,87.0,0.0011572433
2024-05-01,20.25,90.0,0.00083159737
2024-06-01,21.75,87.75,0.00821324
2024-06-01,20.75,87.0,0.0045804097
2024-06-01,21.5,89.75,0.0050351173
2024-06-01,20.0,88.25,0.0012545
2024-06-01,21.0,89.75,0.0024461285
2024-06-01,20.75,89.75,0.0018833901
2024-06-01,21.75,88.0,0.0062540877
2024-06-01,20.0,89.0,0.001199592
2024-06-01,21.25,87.5,0.004509348
2024-06-01,20.75,88.5,0.0017815861
2024-06-01,21.25,90.5,0.006226299
2024-06-01,20.75,88.75,0.0017866654
2024-06-01,21.25,88.0,0.0039121006
2024-06-01,21.5,89.5,0.004469703
2024-06-01,20.5,88.0,0.0014599307
2024-06-01,20.75,87.25,0.0024641666
2024-06-01,20.25,89.0,0.0014089078
2024-06-01,21.25,90.75,0.006132703
2024-06-01,20.75,91.0,0.0023504684
2024-06-01,21.5,88.75,0.004841471
2024-06-01,20.0,88.5,0.0012823708
2024-06-01,21.25,88.25,0.0040342887
2024-06-01,21.25,89.0,0.0033393528
2024-06-01,21.5,90.75,0.013517719
2024-06-01,20.0,90.75,0.0014459491
2024-06-01,21.5,89.0,0.0047020535
2024-06-01,20.75,89.25,0.0017990969
2024-06-01,21.25,90.25,0.007821543
2024-06-01,21.5,90.5,0.012099338
2024-06-01,20.25,88.75,0.0014292174
2024-06-01,20.75,88.0,0.00158232
2024-06-01,21.0,87.25,0.0034032904
2024-06-01,20.5,87.0,0.0027019924
2024-06-01,20.5,87.75,0.0013786741
2024-06-01,21.25,87.75,0.004168977
2024-06-01,21.5,89.25,0.004461714
2024-06-01,20.75,88.25,0.0016705653
2024-06-01,20.75,89.5,0.0018868626
2024-06-01,20.75,87.75,0.0015845165
2024-06-01,21.0,87.75,0.0023986131
2024-06-01,21.0,87.5,0.002368104
2024-06-01,21.0,90.0,0.003004317
2024-06-01,21.5,90.0,0.006534234
2024-06-01,20.5,87.5,0.0012155197
2024-06-01,20.75,87.5,0.0015185274
2024-06-01,22.5,91.0,0.011667277
2024-06-01,20.75,89.0,0.0018125362
2024-06-01,20.0,89.5,0.0011321005
2024-06-01,21.5,90.25,0.012151069
2024-06-01,20.25,87.5,0.0011652041
2024-06-01,20.25,87.75,0.0012696412
2024-06-01,20.0,89.25,0.0011433813
2024-06-01,20.0,88.75,0.0012587681
2024-06-01,20.25,90.0,0.0014148181
2024-06-01,21.0,88.75,0.0022579941
2024-06-01,21.0,89.5,0.002260712
2024-06-01,21.5,91.0,0.012901726
2024-06-01,20.75,90.0,0.0018660252
2024-06-01,20.5,87.25,0.0015788641
2024-06-01,20.0,87.5,0.0011607497
2024-06-01,20.5,89.0,0.001633191
2024-06-01,20.25,90.75,0.0015362981
2024-06-01,21.75,90.5,0.012054739
2024-06-01,21.0,89.25,0.0020673743
2024-06-01,21.25,89.75,0.004008398
2024-06-01,21.5,88.0,0.0054710587
2024-06-01,20.5,90.5,0.0017404401
2024-06-01,22.5,90.75,0.011378016
2024-06-01,20.5,88.5,0.0016061122
2024-06-01,22.25,90.75,0.015493816
2024-06-01,21.75,90.25,0.010962371
2024-06-01,21.0,91.0,0.0038468342
2024-06-01,21.0,88.25,0.0024072719
2024-06-01,20.25,90.5,0.0015280306
2024-06-01,20.75,90.25,0.0019322278
2024-06-01,20.25,90.25,0.0014678792
2024-06-01,21.25,88.75,0.003686696
2024-06-01,20.25,88.5,0.0014089422
2024-06-01,21.0,90.5,0.0035200207
2024-06-01,20.0,91.0,0.0014572733
2024-06-01,21.25,89.5,0.0032906258
2024-06-01,21.0,87.0,0.0054534143
2024-06-01,21.25,91.0,0.0062085567
2024-06-01,21.0,89.0,0.00212048
2024-06-01,20.0,87.25,0.0011171976
2024-06-01,21.0,90.75,0.0036334584
2024-06-01,22.0,90.5,0.011889779
2024-06-01,21.75,91.0,0.0111156115
2024-06-01,20.75,90.5,0.0022926682
2024-06-01,20.5,90.0,0.0015584446
2024-06-01,20.5,88.75,0.0016299312
2024-06-01,20.25,89.25,0.0013489922
2024-06-01,20.5,89.75,0.0016147132
2024-06-01,21.5,87.75,0.005653455
2024-06-01,20.25,87.0,0.0014908463
2024-06-01,21.25,87.0,0.0065714624
2024-06-01,21.5,87.5,0.006781022
2024-06-01,22.25,91.0,0.015234892
2024-06-01,20.25,91.0,0.0015490359
2024-06-01,21.75,90.75,0.011539649
2024-06-01,20.0,90.0,0.0012503423
2024-06-01,20.5,90.25,0.001622487
2024-06-01,20.5,90.75,0.0017834889
2024-06-01,20.25,88.0,0.0013499227
2024-06-01,20.0,89.75,0.0011740264
2024-06-01,20.25,89.5,0.0013080441
2024-06-01,21.5,87.25,0.0067387754
2024-06-01,22.0,91.0,0.012511306
2024-06-01,22.0,90.75,0.012609647
2024-06-01,21.75,89.75,0.0065994733
2024-06-01,20.0,90.5,0.0014439854
2024-06-01,20.25,89.75,0.0013706832
2024-06-01,20.5,91.0,0.0016717744
2024-06-01,20.5,88.25,0.0015261857
2024-06-01,20.25,87.25,0.0011357743
2024-06-01,21.0,90.25,0.0031819283
2024-06-01,20.0,88.0,0.0012192638
2024-06-01,21.5,88.5,0.0055786474
2024-06-01,20.25,88.25,0.0013721454
2024-06-01,21.75,89.5,0.0067625726
2024-06-01,21.25,90.0,0.0066598267
2024-06-01,20.5,89.25,0.0015961361
2024-06-01,21.0,88.0,0.0022611686
2024-06-01,20.75,90.75,0.002378854
2024-06-01,21.25,88.5,0.0036702745
2024-06-01,20.0,87.75,0.001183972
2024-06-01,21.0,88.5,0.0023588163
2024-06-01,21.5,88.25,0.0052173706
2024-06-01,20.5,89.5,0.0016098717
2024-06-01,20.0,90.25,0.0013640842
2024-06-01,20.0,87.0,0.001063659
2024-06-01,21.25,89.25,0.0031398316
2024-06-01,21.25,87.25,0.00514163
2024-06-01,21.75,90.0,0.0066436646
2024-07-01,21.5,89.75,0.005767151
2024-07-01,21.0,89.75,0.0036156673
2024-07-01,21.0,90.75,0.004118788
2024-07-01,21.0,88.75,0.003356759
2024-07-01,20.25,88.75,0.0019421203
2024-07-01,20.5,87.25,0.0027223905
2024-07-01,20.75,88.25,0.0028161542
2024-07-01,20.0,87.0,0.0020871966
2024-07-01,21.25,88.0,0.0045323926
2024-07-01,20.75,88.75,0.0030356045
2024-07-01,21.0,88.25,0.0030835194
2024-07-01,22.0,90.5,0.01190617
2024-07-01,20.25,88.25,0.0024042204
2024-07-01,20.25,89.5,0.0015382471
2024-07-01,20.5,87.5,0.0023077566
2024-07-01,22.25,91.0,0.017162427
2024-07-01,20.5,89.0,0.0023569292
2024-07-01,20.25,90.0,0.0015485167
2024-07-01,21.0,87.5,0.0035208836
2024-07-01,22.0,91.0,0.01371893
2024-07-01,21.25,89.5,0.0043193046
2024-07-01,21.5,90.25,0.0134268785
2024-07-01,20.5,89.5,0.0020811216
2024-07-01,21.5,90.0,0.008320937
2024-07-01,21.0,91.0,0.0043274583
2024-07-01,22.5,90.75,0.012955952
2024-07-01,20.75,88.5,0.002964674
2024-07-01,20.5,89.25,0.002161481
2024-07-01,21.25,90.5,0.007227965
2024-07-01,20.0,88.75,0.0014681073
2024-07-01,20.5,89.75,0.0019717817
2024-07-01,22.0,90.75,0.013106055
2024-07-01,21.25,90.0,0.008064604
2024-07-01,21.75,91.0,0.012262663
2024-07-01,21.5,91.0,0.013565831
2024-07-01,20.75,87.5,0.002717313
2024-07-01,20.0,87.75,0.0021673113
2024-07-01,22.25,90.75,0.016767839
2024-07-01,21.75,90.0,0.0069515305
2024-07-01,21.0,90.0,0.004090529
2024-07-01,21.0,87.75,0.0032085942
2024-07-01,21.25,87.25,0.0056464844
2024-07-01,21.0,88.0,0.0030943675
2024-07-01,20.5,91.0,0.00215425
2024-07-01,21.75,87.75,0.0069631366
2024-07-01,21.25,89.25,0.0040562
2024-07-01,20.0,88.25,0.0020521323
2024-07-01,20.5,88.25,0.0026584833
2024-07-01,20.25,89.75,0.0015409641
2024-07-01,20.5,88.0,0.0024729143
2024-07-01,20.75,87.25,0.0035997082
2024-07-01,21.0,90.25,0.004076573
2024-07-01,21.25,87.5,0.0050956425
2024-07-01,20.0,88.0,0.0022298035
2024-07-01,21.75,88.0,0.005590301
2024-07-01,21.75,89.5,0.0057973196
2024-07-01,22.5,91.0,0.012752729
2024-07-01,20.75,87.0,0.0058949045
2024-07-01,21.75,89.75,0.005788918
2024-07-01,20.0,87.25,0.0021654384
2024-07-01,20.5,90.75,0.0020617296
2024-07-01,20.25,87.75,0.0022009497
2024-07-01,20.0,90.75,0.0016275666
2024-07-01,21.0,90.5,0.004014618
2024-07-01,21.5,90.5,0.013359185
2024-07-01,20.75,88.0,0.002676653
2024-07-01,20.5,90.0,0.0018591922
2024-07-01,20.5,88.75,0.0026003192
2024-07-01,20.0,88.5,0.0017304664
2024-07-01,21.25,87.75,0.0047346936
2024-07-01,20.25,87.0,0.0025667946
2024-07-01,21.25,87.0,0.0067968005
2024-07-01,21.0,88.5,0.0032177987
2024-07-01,20.25,88.5,0.0022479824
2024-07-01,20.5,87.75,0.0022672387
2024-07-01,21.25,90.25,0.008877555
2024-07-01,20.0,87.5,0.0021019832
2024-07-01,21.75,90.5,0.0125715295
2024-07-01,21.25,89.75,0.005269567
2024-07-01,21.5,90.75,0.014567202
2024-07-01,20.5,90.5,0.001989959
2024-07-01,20.5,88.5,0.002715894
2024-07-01,21.75,90.25,0.011575513
2024-07-01,20.75,87.75,0.0026169848
2024-07-01,20.25,88.0,0.0023746248
2024-07-01,20.0,91.0,0.0017590598
2024-07-01,20.5,90.25,0.0019107972
2024-07-01,21.75,90.75,0.012239417
2024-07-01,20.0,89.0,0.0013498913
2024-07-01,20.75,89.75,0.0025968102
2024-07-01,20.0,89.25,0.0013466018
2024-07-01,21.0,87.25,0.0045212028
2024-07-01,20.75,90.75,0.002758178
2024-07-01,21.5,88.75,0.004969057
2024-07-01,21.25,91.0,0.007025303
2024-07-01,21.0,89.5,0.0033300126
2024-07-01,21.25,90.75,0.0070671644
2024-07-01,21.5,89.5,0.004980928
2024-07-01,20.75,90.5,0.0025472415
2024-07-01,21.5,89.25,0.004819894
2024-07-01,20.75,90.25,0.0024571435
2024-07-01,21.0,89.0,0.0034162363
2024-07-01,20.25,87.5,0.0021707343
2024-07-01,20.25,89.25,0.0015448731
2024-07-01,21.5,87.75,0.005573191
2024-07-01,21.5,88.0,0.0053320136
2024-07-01,21.5,88.5,0.005411353
2024-07-01,20.0,90.0,0.0014134197
2024-07-01,21.0,87.0,0.0061220326
2024-07-01,21.0,89.25,0.003419173
2024-07-01,20.25,91.0,0.0018664211
2024-07-01,20.25,90.75,0.0017795039
2024-07-01,20.25,89.0,0.0016704855
2024-07-01,20.25,90.25,0.0016129183
2024-07-01,20.75,89.0,0.0029235461
2024-07-01,21.5,87.5,0.006458484
2024-07-01,21.5,89.0,0.0048842574
2024-07-01,21.5,87.25,0.006905963
2024-07-01,21.25,89.0,0.0041648396
2024-07-01,21.25,88.25,0.004410648
2024-07-01,20.0,90.5,0.0015322306
2024-07-01,20.75,89.25,0.002802817
2024-07-01,20.0,90.25,0.0014447245
2024-07-01,20.5,87.0,0.0039396463
2024-07-01,20.25,87.25,0.002226034
2024-07-01,21.25,88.75,0.0042832457
2024-07-01,20.25,90.5,0.001701241
2024-07-01,21.25,88.5,0.0040955828
2024-07-01,21.5,88.25,0.005039156
2024-07-01,20.0,89.75,0.0014047831
2024-07-01,20.0,89.5,0.0013828229
2024-07-01,20.75,91.0,0.0029929013
2024-07-01,20.75,89.5,0.0026412995
2024-07-01,20.75,90.0,0.0024219872
2024-08-01,20.0,89.75,0.0020752263
2024-08-01,22.5,91.0,0.012899122
2024-08-01,21.5,88.5,0.0049808277
2024-08-01,21.0,88.5,0.0026770688
2024-08-01,20.0,88.0,0.002702163
2024-08-01,20.5,91.0,0.0036872004
2024-08-01,22.25,90.75,0.016963033
2024-08-01,21.0,90.25,0.005179322
2024-08-01,21.75,89.75,0.0047648754
2024-08-01,20.0,90.5,0.0021584318
2024-08-01,21.0,89.25,0.0028354332
2024-08-01,21.75,89.5,0.005233782
2024-08-01,20.5,88.25,0.002777053
2024-08-01,20.25,89.75,0.0019138517
2024-08-01,20.25,91.0,0.003195695
2024-08-01,20.5,87.0,0.0033998622
2024-08-01,21.25,89.0,0.0034131566
2024-08-01,20.5,87.75,0.002623006
2024-08-01,21.5,89.0,0.0041910675
2024-08-01,21.5,90.75,0.014061147
2024-08-01,21.25,88.25,0.0041388203
2024-08-01,20.75,87.75,0.0031829404
2024-08-01,20.75,89.5,0.0028618458
2024-08-01,20.25,87.75,0.0024371648
2024-08-01,21.5,91.0,0.014153944
2024-08-01,20.75,87.5,0.00317169
2024-08-01,20.0,89.5,0.0021654468
2024-08-01,20.0,88.25,0.0026621874
2024-08-01,21.0,90.0,0.0042279363
2024-08-01,21.5,88.75,0.0042266874
2024-08-01,21.0,87.75,0.003786981
2024-08-01,21.25,90.75,0.008184532
2024-08-01,21.75,87.75,0.006018159
2024-08-01,20.5,88.0,0.00282146
2024-08-01,20.75,87.25,0.0032312553
2024-08-01,20.75,89.75,0.0028702035
2024-08-01,21.25,87.5,0.0052015176
2024-08-01,20.25,89.0,0.0023100565
2024-08-01,21.75,88.0,0.0046685236
2024-08-01,20.75,87.0,0.0053383163
2024-08-01,21.25,90.0,0.006968734
2024-08-01,21.25,87.25,0.0054766564
2024-08-01,20.25,88.5,0.0025830895
2024-08-01,21.5,88.25,0.0040582926
2024-08-01,20.75,90.5,0.003832399
2024-08-01,21.75,91.0,0.0113366665
2024-08-01,20.0,87.25,0.0019422618
2024-08-01,21.25,91.0,0.00808129
2024-08-01,21.0,88.25,0.0028172932
2024-08-01,22.25,91.0,0.018311527
2024-08-01,20.75,90.75,0.0039719185
2024-08-01,22.0,90.5,0.011562442
2024-08-01,20.5,89.75,0.002116696
2024-08-01,21.5,87.5,0.0060308287
2024-08-01,21.0,90.75,0.005229389
2024-08-01,21.25,89.5,0.003418282
2024-08-01,21.0,91.0,0.0052234367
2024-08-01,20.25,90.5,0.0026904729
2024-08-01,21.25,88.75,0.0035013093
2024-08-01,22.0,90.75,0.01275525
2024-08-01,20.0,87.0,0.0018373549
2024-08-01,20.0,90.25,0.001959151
2024-08-01,20.5,89.5,0.0022157852
2024-08-01,20.25,89.5,0.0019865746
2024-08-01,21.5,87.25,0.006766599
2024-08-01,22.0,91.0,0.01331892
2024-08-01,20.5,89.0,0.0025160399
2024-08-01,22.5,90.75,0.012746943
2024-08-01,20.5,89.25,0.002410929
2024-08-01,20.25,88.25,0.002700969
2024-08-01,20.75,91.0,0.00409817
2024-08-01,21.0,90.5,0.005454575
2024-08-01,21.0,89.0,0.0027481252
2024-08-01,20.5,90.0,0.0023952154
2024-08-01,20.5,88.75,0.0026096748
2024-08-01,20.25,89.25,0.0021150054
2024-08-01,21.75,90.0,0.0049034874
2024-08-01,20.0,87.75,0.0024665473
2024-08-01,20.75,90.0,0.0029482502
2024-08-01,21.25,89.25,0.0034155236
2024-08-01,20.5,90.75,0.0035468081
2024-08-01,21.25,88.5,0.0039121676
2024-08-01,20.0,88.5,0.0025834397
2024-08-01,20.0,91.0,0.0026890687
2024-08-01,20.75,90.25,0.0032968188
2024-08-01,21.75,90.25,0.011111653
2024-08-01,20.5,88.5,0.0026866312
2024-08-01,20.25,88.0,0.0027382288
2024-08-01,21.0,88.0,0.0031616965
2024-08-01,20.5,90.5,0.003243004
2024-08-01,21.25,89.75,0.004132729
2024-08-01,20.25,90.25,0.0022058305
2024-08-01,20.25,90.75,0.003032995
2024-08-01,21.75,90.5,0.012487379
2024-08-01,20.0,87.5,0.002154911
2024-08-01,21.0,87.0,0.004980662
2024-08-01,20.5,90.25,0.002748613
2024-08-01,20.25,87.25,0.0019283157
2024-08-01,20.0,90.0,0.0019463726
2024-08-01,21.75,90.75,0.011767819
2024-08-01,21.25,87.0,0.006208562
2024-08-01,20.25,87.0,0.0021723176
2024-08-01,21.5,87.75,0.0046894248
2024-08-01,21.5,88.0,0.004163272
2024-08-01,21.25,87.75,0.0046599978
2024-08-01,21.25,90.25,0.0097451005
2024-08-01,20.75,88.25,0.0028404722
2024-08-01,21.5,89.75,0.0043850634
2024-08-01,21.25,88.0,0.0041609732
2024-08-01,21.5,90.5,0.012648556
2024-08-01,20.75,89.25,0.0028086368
2024-08-01,21.0,89.5,0.0029462394
2024-08-01,20.0,88.75,0.0025242616
2024-08-01,20.0,89.0,0.002435906
2024-08-01,20.5,87.25,0.0024325778
2024-08-01,21.25,90.5,0.008243608
2024-08-01,20.0,89.25,0.0022769964
2024-08-01,20.5,87.5,0.0023968855
2024-08-01,20.0,90.75,0.0024443662
2024-08-01,21.5,90.25,0.013127498
2024-08-01,20.75,88.75,0.002727124
2024-08-01,20.75,88.5,0.0027507374
2024-08-01,21.0,89.75,0.00326414
2024-08-01,21.0,88.75,0.002641856
2024-08-01,21.5,89.5,0.0041545383
2024-08-01,21.5,89.25,0.004272354
2024-08-01,21.0,87.25,0.0041619674
2024-08-01,20.75,89.0,0.0027483427
2024-08-01,21.0,87.5,0.004041156
2024-08-01,20.75,88.0,0.0030340627
2024-08-01,21.5,90.0,0.005254096
2024-08-01,20.25,87.5,0.0020643033
2024-08-01,20.25,88.75,0.0024537279
2024-08-01,20.25,90.0,0.0019412996
2024-09-01,21.5,90.25,0.0119764805
2024-09-01,21.75,89.5,0.0045641493
2024-09-01,20.5,88.0,0.0026876852
2024-09-01,22.25,90.75,0.015443338
2024-09-01,20.75,88.25,0.0028867482
2024-09-01,20.0,90.0,0.0022468492
2024-09-01,21.25,87.5,0.0035294937
2024-09-01,21.75,90.75,0.011363209
2024-09-01,21.0,88.5,0.0029892656
2024-09-01,20.75,88.5,0.0029138483
2024-09-01,20.5,90.0,0.002536341
2024-09-01,20.0,90.5,0.002046893
2024-09-01,21.0,90.25,0.004017198
