time,latitude,longitude,vo
2024-04-01,21.5,90.0,0.0068005016
2024-04-01,21.58,87.58,0.014208508
2024-04-01,20.25,87.33,0.012495288
2024-04-01,20.17,87.75,0.017604334
2024-04-01,22.0,90.75,-0.002717222
2024-04-01,20.08,88.5,0.47589678
2024-04-01,21.33,89.17,-0.037497696
2024-04-01,21.42,91.0,-0.0061723213
2024-04-01,20.17,88.08,0.30522346
2024-04-01,20.25,87.17,0.102192596
2024-04-01,20.08,90.75,-0.00683907
2024-04-01,21.42,88.0,0.0060381377
2024-04-01,21.5,87.67,0.017282765
2024-04-01,21.5,89.33,0.022621492
2024-04-01,20.5,89.75,-0.262663
2024-04-01,21.33,89.58,-0.0027356823
2024-04-01,21.42,88.08,0.0018676334
2024-04-01,21.5,87.58,0.015691435
2024-04-01,21.33,88.42,0.0027366711
2024-04-01,20.25,87.0,0.111969754
2024-04-01,20.5,90.67,0.06932448
2024-04-01,20.67,90.92,-0.026539398
2024-04-01,20.92,88.67,-0.0138705345
2024-04-01,21.58,87.17,0.015070006
2024-04-01,21.25,91.0,-0.008302208
2024-04-01,21.42,88.17,-0.0025776436
2024-04-01,20.08,89.25,-0.38102448
2024-04-01,20.17,88.33,0.45350435
2024-04-01,20.17,89.75,-0.24264841
2024-04-01,21.33,87.0,-0.02157427
2024-04-01,20.17,88.42,0.4491992
2024-04-01,20.17,91.0,-0.00014292549
2024-04-01,20.92,88.08,-0.0067230603
2024-04-01,20.17,88.5,0.41225657
2024-04-01,20.08,89.67,-0.20873345
2024-04-01,21.33,87.08,0.014100653
2024-04-01,20.67,89.67,-0.1522598
2024-04-01,21.33,89.67,-0.004006422
2024-04-01,20.92,89.08,-0.012381212
2024-04-01,21.42,87.83,0.0075623626
2024-04-01,21.5,87.75,0.0131378025
2024-04-01,20.67,91.0,-0.034637254
2024-04-01,21.5,91.0,-0.0012544411
2024-04-01,20.08,88.75,0.18731445
2024-04-01,21.42,87.92,0.0077256057
2024-04-01,20.75,87.67,0.08807977
2024-04-01,20.08,90.5,-0.04253103
2024-04-01,20.75,88.08,0.04587261
2024-04-01,20.75,88.5,0.04452463
2024-04-01,20.08,90.58,-0.032568686
2024-04-01,20.5,91.0,-0.033042595
2024-04-01,21.42,88.42,0.0023017337
2024-04-01,21.5,87.42,0.018810563
2024-04-01,20.5,89.83,-0.2960238
2024-04-01,20.17,88.17,0.37684923
2024-04-01,20.5,90.33,0.075656444
2024-04-01,21.42,88.5,0.012681788
2024-04-01,21.33,89.42,-0.082684845
2024-04-01,20.5,88.83,0.029061493
2024-04-01,21.5,87.33,0.028162265
2024-04-01,21.25,90.75,-0.022074604
2024-04-01,21.33,88.5,0.009428912
2024-04-01,21.5,90.08,0.01065689
2024-04-01,20.67,90.75,0.038777694
2024-04-01,21.5,89.5,-0.0036254446
2024-04-01,20.75,88.67,0.03016695
2024-04-01,21.42,88.58,0.029645493
2024-04-01,21.58,87.33,0.01979023
2024-04-01,20.75,88.58,0.03723295
2024-04-01,20.42,88.42,0.20806369
2024-04-01,21.25,90.83,-0.013980507
2024-04-01,20.67,89.75,-0.18724872
2024-04-01,21.42,88.25,-0.0013250157
2024-04-01,21.5,87.5,0.009884547
2024-04-01,21.58,87.25,0.022092802
2024-04-01,21.25,90.92,-0.014044405
2024-04-01,21.5,89.42,0.013843617
2024-04-01,21.33,89.5,-0.03964054
2024-04-01,20.08,89.58,-0.33089563
2024-04-01,20.17,88.25,0.42835155
2024-04-01,21.42,88.33,-0.0026352368
2024-04-01,20.08,90.67,-0.017711123
2024-04-01,20.25,87.08,0.12378025
2024-04-01,20.08,88.67,0.29904997
2024-04-01,20.42,89.67,-0.25189576
2024-04-01,20.67,90.83,-0.00020465832
2024-04-01,20.75,87.75,0.074074835
2024-04-01,20.42,89.75,-0.2913491
2024-04-01,21.5,90.92,0.0001931947
2024-04-01,20.5,88.0,0.0627452
2024-04-01,21.58,90.0,0.004224672
2024-04-01,21.0,88.17,-0.027891254
2024-04-01,20.83,87.42,0.044533353
2024-04-01,21.17,90.67,-0.030900724
2024-04-01,20.25,89.33,-0.29941586
2024-04-01,20.33,89.67,-0.24105379
2024-04-01,21.58,90.25,0.004980742
2024-04-01,21.08,90.42,0.0002552721
2024-04-01,21.92,89.92,-0.010364571
2024-04-01,21.75,90.92,-0.0012883822
2024-04-01,21.17,90.58,-0.03138543
2024-04-01,20.75,90.08,-0.12128196
2024-04-01,21.67,90.08,0.002087565
2024-04-01,20.83,89.5,-0.05945901
2024-04-01,20.25,89.42,-0.31711406
2024-04-01,21.58,90.33,0.002114438
2024-04-01,20.33,87.5,0.020058429
2024-04-01,20.92,89.83,-0.050072853
2024-04-01,20.5,87.33,0.22867893
2024-04-01,21.17,90.5,-0.028867258
2024-04-01,21.0,90.42,0.040672947
2024-04-01,22.0,90.67,-0.0076609435
2024-04-01,21.08,90.5,0.004471575
2024-04-01,21.0,88.25,-0.05096896
2024-04-01,20.83,88.75,0.0145407235
2024-04-01,20.92,87.83,-0.008520459
2024-04-01,20.08,87.17,-0.078820296
2024-04-01,20.5,88.08,0.07846549
2024-04-01,20.58,89.25,-0.09702596
2024-04-01,21.67,90.25,0.009545759
2024-04-01,20.42,87.75,0.019475702
2024-04-01,20.92,87.58,0.024192149
2024-04-01,20.67,87.58,0.13083893
2024-04-01,21.08,90.25,-8.8122084e-05
2024-04-01,21.0,88.08,-0.022262787
2024-04-01,20.58,90.67,0.08387569
2024-04-01,21.17,90.83,-0.03169852
2024-04-01,20.75,90.0,-0.16136108
2024-04-01,20.25,89.25,-0.26549536
2024-04-01,20.0,87.58,-0.05772909
2024-04-01,20.0,88.33,0.6203215
2024-04-01,20.0,87.5,-0.09989191
2024-04-01,21.58,90.17,0.00770112
2024-04-01,21.92,90.0,0.008097404
2024-04-01,20.33,87.58,0.0016880637
2024-04-01,21.17,90.75,-0.04140581
2024-04-01,21.67,90.17,0.006121296
2024-04-01,20.33,90.83,0.0016681256
2024-04-01,21.08,90.33,0.004898949
2024-04-01,21.0,90.5,0.037927907
2024-04-01,20.92,90.17,-0.0217883
2024-04-01,20.0,89.75,-0.30995014
2024-04-01,20.58,88.42,0.103572264
2024-04-01,20.58,87.92,0.055095196
2024-04-01,22.0,90.58,-0.0038787536
2024-04-01,20.08,87.08,-0.043034833
2024-04-01,21.58,90.5,0.0026015851
2024-04-01,20.58,90.75,0.03771597
2024-04-01,20.58,88.67,0.07445587
2024-04-01,22.25,90.92,-0.013541341
2024-04-01,20.92,87.25,0.069275685
2024-04-01,22.67,90.92,0.09207568
2024-04-01,20.33,89.75,-0.3308501
2024-04-01,20.33,87.33,0.09602686
2024-04-01,20.0,88.25,0.6011776
2024-04-01,21.17,90.17,-0.00910708
2024-04-01,21.08,90.83,-0.050459504
2024-04-01,20.42,90.67,0.048221566
2024-04-01,20.08,87.0,0.023300018
2024-04-01,21.67,89.83,0.020910608
2024-04-01,21.58,90.58,0.0023250054
2024-04-01,22.5,91.0,0.02506579
2024-04-01,20.0,89.92,-0.37766066
2024-04-01,21.0,88.42,-0.027603572
2024-04-01,21.0,90.25,0.010958657
2024-04-01,21.17,90.08,-0.021347981
2024-04-01,20.83,88.83,0.0088621145
2024-04-01,21.83,88.0,0.0026896344
2024-04-01,20.67,87.42,0.16957861
2024-04-01,20.25,89.67,-0.14578359
2024-04-01,20.75,90.25,0.0046829977
2024-04-01,20.42,89.83,-0.31561348
2024-04-01,21.08,90.75,-0.04519597
2024-04-01,21.67,89.92,0.014130535
2024-04-01,21.67,90.0,0.0025648524
2024-04-01,20.67,87.5,0.1654275
2024-04-01,21.58,90.42,0.0020515295
2024-04-01,21.08,90.58,-0.0072520846
2024-04-01,21.17,90.42,-0.041402757
2024-04-01,20.58,89.75,-0.21998908
2024-04-01,20.0,89.83,-0.3655416
2024-04-01,20.25,89.5,-0.36896244
2024-04-01,22.17,90.58,-0.0042325254
2024-04-01,20.33,90.75,0.013535951
2024-04-01,20.42,90.33,0.07208157
2024-04-01,20.25,89.58,-0.12721631
2024-04-01,20.33,87.42,0.051549118
2024-04-01,21.17,90.33,-0.030360257
2024-04-01,20.75,90.17,-0.059733093
2024-04-01,20.83,87.33,0.054934286
2024-04-01,20.83,91.0,-0.039134774
2024-04-01,21.08,90.67,-0.02150114
2024-04-01,20.58,87.5,0.16433543
2024-04-01,21.92,88.17,-0.00072826445
2024-04-01,21.0,88.33,-0.03609921
2024-04-01,21.0,90.33,0.032305468
2024-04-01,21.17,90.25,-0.011949764
2024-04-01,20.92,89.5,-0.034801118
2024-04-01,21.75,91.0,0.0014829118
2024-04-01,20.33,89.58,-0.10926782
2024-04-01,21.0,90.58,0.019671245
2024-04-01,21.08,90.17,-0.01323
2024-04-01,22.42,90.83,-0.04432499
2024-04-01,21.25,87.5,0.011679505
2024-04-01,21.75,90.67,0.0050885407
2024-04-01,20.75,89.75,-0.14274909
2024-04-01,21.67,90.58,0.0047766245
2024-04-01,20.67,87.75,0.07172684
2024-04-01,20.42,87.0,0.08082888
2024-04-01,21.25,87.42,0.0015842837
2024-04-01,21.58,89.67,0.0074174176
2024-04-01,20.25,88.92,-0.040674563
2024-04-01,20.33,87.92,0.06393515
2024-04-01,20.08,87.5,-0.08580616
2024-04-01,20.83,89.67,-0.07801378
2024-04-01,21.0,90.83,-0.042963907
2024-04-01,20.83,87.67,0.051424094
2024-04-01,21.08,89.67,0.04093695
2024-04-01,20.08,87.42,-0.10733358
2024-04-01,21.25,87.33,-0.0027940385
2024-04-01,21.58,89.75,0.014186258
2024-04-01,20.58,88.0,0.06134784
2024-04-01,21.08,89.75,0.032416318
2024-04-01,21.92,90.5,0.011187135
2024-04-01,21.25,87.25,0.01142278
2024-04-01,20.75,89.83,-0.16772717
2024-04-01,21.0,87.75,-0.066061385
2024-04-01,20.42,90.75,0.02260548
2024-04-01,20.58,89.17,-0.07357189
2024-04-01,20.0,89.5,-0.49457696
2024-04-01,21.58,89.5,0.009971544
2024-04-01,21.67,90.75,0.0021385632
2024-04-01,20.58,90.5,0.1580975
2024-04-01,21.92,90.67,-0.0005467506
2024-04-01,20.33,88.0,0.110421576
2024-04-01,20.92,89.92,-0.057259414
2024-04-01,20.58,87.33,0.20657907
2024-04-01,20.5,87.17,0.05578917
2024-04-01,20.5,88.25,0.117538124
2024-04-01,20.42,87.08,0.120392114
2024-04-01,21.0,87.58,0.0020608339
2024-04-01,21.08,89.58,0.021423308
2024-04-01,21.75,90.58,0.0069387825
2024-04-01,20.0,87.33,-0.14166312
2024-04-01,20.42,90.0,-0.3042022
2024-04-01,21.0,90.92,-0.051582813
2024-04-01,21.25,87.58,0.008726055
2024-04-01,20.42,88.25,0.17750905
2024-04-01,20.25,88.83,0.04445732
2024-04-01,21.67,90.67,0.002784732
2024-04-01,21.92,90.58,-0.00023601209
2024-04-01,21.58,89.58,0.0047579794
2024-04-01,20.33,89.42,-0.24647175
2024-04-01,21.0,87.67,0.0051217307
2024-04-01,21.08,89.5,-0.023562862
2024-04-01,21.92,88.08,-0.0061611813
2024-04-01,21.67,90.5,0.006196215
2024-04-01,20.92,89.42,-0.039878555
2024-04-01,20.58,90.58,0.12372617
2024-04-01,20.75,89.92,-0.16491058
2024-04-01,21.0,87.92,-0.0063213194
2024-04-01,21.75,90.75,0.0050469623
2024-04-01,21.0,89.42,-0.05400036
2024-04-01,22.0,90.5,0.0019257391
2024-04-01,20.58,89.83,-0.2552027
2024-04-01,21.67,90.33,0.0098073585
2024-04-01,21.08,90.08,-0.04036905
2024-04-01,21.17,91.0,-0.02559376
2024-04-01,21.92,90.42,0.009722316
2024-04-01,20.58,87.42,0.2111029
2024-04-01,21.0,90.67,-0.0023626417
2024-04-01,21.75,90.83,0.0028882986
2024-04-01,20.25,89.17,-0.22156902
2024-04-01,20.75,89.0,-0.029643452
2024-04-01,20.08,87.25,-0.10579427
2024-04-01,20.33,87.67,-0.0016986058
2024-04-01,20.33,90.92,-0.0017063591
2024-04-01,20.83,89.58,-0.06654315
2024-04-01,21.17,90.92,-0.02839532
2024-04-01,21.58,90.08,0.0073132287
2024-04-01,20.83,87.5,0.055037156
2024-04-01,21.0,88.0,-0.021475255
2024-04-01,20.0,89.67,-0.31275764
2024-04-01,20.0,88.42,0.593923
2024-04-01,21.25,87.0,0.011540956
2024-04-01,20.42,88.0,0.07781935
2024-04-01,20.25,89.0,-0.11665804
2024-04-01,21.58,89.83,0.014015335
2024-04-01,20.33,87.83,0.029425945
2024-04-01,20.42,90.25,-0.042285033
2024-04-01,21.08,89.83,0.020328768
2024-04-01,21.25,87.17,0.028541582
2024-04-01,21.0,90.75,-0.028481534
2024-04-01,20.83,87.58,0.062121347
2024-04-01,21.0,87.83,-0.03396709
2024-04-01,20.0,89.58,-0.41608483
2024-04-01,20.83,88.67,0.013015716
2024-04-01,21.08,90.0,-0.028740784
2024-04-01,21.08,89.92,-0.0008524526
2024-04-01,20.5,88.17,0.09696387
2024-04-01,20.33,91.0,0.003609942
2024-04-01,20.33,89.5,-0.24001485
2024-04-01,20.67,87.67,0.091975726
2024-04-01,20.0,87.42,-0.12986264
2024-04-01,21.25,87.08,0.03476325
2024-04-01,21.67,90.42,0.008015778
2024-04-01,21.58,89.92,0.008162538
2024-04-01,20.25,89.08,-0.17563196
2024-04-01,20.33,87.75,0.0066512767
2024-04-01,20.5,87.25,0.16455334
2024-04-01,20.08,87.33,-0.11144615
2024-04-01,21.08,89.42,-0.060229063
2024-04-01,21.17,90.0,-0.011550379
2024-04-01,21.08,90.92,-0.04907725
2024-04-01,20.75,90.67,0.07476625
2024-04-01,21.67,87.83,0.016831454
2024-04-01,21.83,90.0,-0.010534091
2024-04-01,21.83,90.67,0.0054304297
2024-04-01,21.17,88.83,-0.07408348
2024-04-01,21.67,89.17,0.034202226
2024-04-01,21.0,89.08,-0.014930993
2024-04-01,20.25,90.83,0.0051770937
2024-04-01,20.75,91.0,-0.03432535
2024-04-01,21.17,87.83,0.00602042
2024-04-01,20.25,90.33,0.035003338
2024-04-01,20.58,87.67,0.06560881
2024-04-01,20.58,88.58,0.09397227
2024-04-01,21.0,89.67,0.014931742
2024-04-01,20.58,91.0,-0.0352493
2024-04-01,20.33,90.33,0.062645175
2024-04-01,21.17,88.75,-0.009519887
2024-04-01,21.0,89.17,-0.00053622795
2024-04-01,21.67,87.92,0.021957574
2024-04-01,20.0,90.25,-0.12911417
2024-04-01,20.42,88.08,0.10804279
2024-04-01,20.5,87.58,0.07585229
2024-04-01,21.17,87.92,0.010989767
2024-04-01,20.83,90.17,-0.039559796
2024-04-01,20.92,87.67,0.021094697
2024-04-01,20.25,90.25,-0.052003328
2024-04-01,21.17,88.92,-0.045752715
2024-04-01,21.17,89.08,-0.061822727
2024-04-01,21.67,87.67,0.010168523
2024-04-01,21.0,88.92,-0.006736736
2024-04-01,20.25,90.17,-0.1690397
2024-04-01,20.83,87.0,0.016808635
2024-04-01,21.17,87.58,-0.00090371753
2024-04-01,20.0,88.08,0.4485838
2024-04-01,20.0,90.17,-0.17621325
2024-04-01,20.58,88.5,0.10383589
2024-04-01,20.33,90.42,0.09697031
2024-04-01,21.67,89.25,0.030106883
2024-04-01,20.0,90.58,-0.05236386
2024-04-01,20.83,89.25,-0.04536932
2024-04-01,21.0,89.0,-0.002085917
2024-04-01,21.17,89.0,-0.0025597492
2024-04-01,21.67,87.75,0.012529577
2024-04-01,21.0,89.75,-0.0009731109
2024-04-01,21.17,87.67,-0.0029809638
2024-04-01,20.5,87.75,0.039376616
2024-04-01,20.0,87.83,0.14260486
2024-04-01,20.83,89.0,-0.019813519
2024-04-01,20.0,90.67,-0.0327735
2024-04-01,20.25,90.92,0.00853535
2024-04-01,21.17,87.75,-0.0040237196
2024-04-01,20.67,87.17,0.040462766
2024-04-01,20.58,89.58,-0.15494691
2024-04-01,20.33,90.08,-0.2664526
2024-04-01,21.17,88.67,0.011997205
2024-04-01,20.83,89.08,-0.031444825
2024-04-01,21.17,88.42,-0.00054075406
2024-04-01,20.75,90.92,-0.02487934
2024-04-01,20.5,87.67,0.048374537
2024-04-01,21.67,88.17,-0.015438067
2024-04-01,20.75,90.83,-0.0025137365
2024-04-01,21.17,88.08,0.0037050298
2024-04-01,20.42,90.5,0.11184514
2024-04-01,20.33,90.17,-0.16619873
2024-04-01,21.17,88.33,0.004491533
2024-04-01,20.92,87.08,0.016298817
2024-04-01,20.58,87.75,0.0492993
2024-04-01,21.0,89.33,-0.04059881
2024-04-01,20.25,90.58,0.019399485
2024-04-01,21.67,88.83,0.0003258306
2024-04-01,21.67,88.67,-0.032441933
2024-04-01,20.25,90.67,0.00998439
2024-04-01,21.17,88.17,0.005267568
2024-04-01,21.83,90.5,0.016215062
2024-04-01,22.17,90.83,-0.017476534
2024-04-01,20.67,87.0,0.04562111
2024-04-01,21.17,88.25,-0.0009319903
2024-04-01,20.0,90.42,-0.08772763
2024-04-01,22.25,91.0,-0.018263178
2024-04-01,20.92,89.67,-0.028693082
2024-04-01,21.83,90.75,0.008108464
2024-04-01,20.33,90.25,-0.05501694
2024-04-01,21.0,89.5,-0.03072669
2024-04-01,20.75,90.75,0.034063116
2024-04-01,20.25,90.42,0.048440617
2024-04-01,21.67,88.0,0.015246526
2024-04-01,22.67,90.83,0.092788845
2024-04-01,21.0,89.58,0.004341346
2024-04-01,21.17,88.58,0.012852523
2024-04-01,21.83,90.58,0.0061966013
2024-04-01,21.67,89.08,0.03635718
2024-04-01,20.83,89.17,-0.040765114
2024-04-01,21.83,90.33,0.01704141
2024-04-01,21.0,89.25,-0.012338713
2024-04-01,20.92,90.25,0.017380754
2024-04-01,20.67,87.08,0.053540062
2024-04-01,20.25,90.75,0.0057668416
2024-04-01,22.33,91.0,0.016029537
2024-04-01,21.17,88.0,0.011633164
2024-04-01,20.58,89.5,-0.14342114
2024-04-01,20.0,90.33,-0.10452113
2024-04-01,21.17,88.5,0.0073751705
2024-04-01,20.0,87.92,0.23644675
2024-04-01,20.0,88.0,0.3426892
2024-04-01,20.0,90.5,-0.07358597
2024-04-01,20.25,90.5,0.035162967
2024-04-01,21.67,88.92,0.023986122
2024-04-01,21.67,88.08,-0.0023276294
2024-04-01,20.25,91.0,0.0047871647
2024-04-01,21.67,89.33,0.027148446
2024-04-01,20.75,90.58,0.11269861
2024-04-01,21.83,91.0,-0.0014349377
2024-04-01,21.58,90.83,0.0010402502
2024-04-01,21.17,89.75,0.031302013
2024-04-01,20.42,88.17,0.14369011
2024-04-01,20.25,89.83,-0.35305408
2024-04-01,20.33,87.17,0.12905844
2024-04-01,21.0,90.08,-0.05296766
2024-04-01,20.33,90.58,0.0473538
2024-04-01,20.42,87.83,0.03023762
2024-04-01,20.0,90.92,-0.00025518378
2024-04-01,20.0,90.0,-0.32119623
2024-04-01,21.67,89.67,0.0125286495
2024-04-01,20.67,87.33,0.13834503
2024-04-01,20.0,88.17,0.5401951
2024-04-01,21.17,89.67,0.037531834
2024-04-01,20.75,90.42,0.12972595
2024-04-01,21.0,88.67,-0.07418334
2024-04-01,20.58,89.67,-0.18197945
2024-04-01,20.83,88.92,-0.004282107
2024-04-01,21.58,90.92,0.0022462702
2024-04-01,20.83,87.17,0.03408621
2024-04-01,21.67,89.58,0.00743038
2024-04-01,21.17,87.17,0.011245274
2024-04-01,21.0,90.0,-0.04835793
2024-04-01,21.17,87.08,0.017310567
2024-04-01,21.17,89.58,0.018383432
2024-04-01,21.17,87.0,0.035208944
2024-04-01,20.42,89.08,-0.08686636
2024-04-01,21.58,90.67,0.00023864179
2024-04-01,20.33,90.67,0.027798058
2024-04-01,20.92,90.33,0.05559543
2024-04-01,20.83,89.42,-0.052509986
2024-04-01,21.0,88.5,-0.024279159
2024-04-01,21.0,90.17,-0.0138848275
2024-04-01,20.0,91.0,0.0076828483
2024-04-01,21.67,89.75,0.021311667
2024-04-01,20.58,89.33,-0.116805725
2024-04-01,21.83,88.08,-0.00055018236
2024-04-01,20.33,87.25,0.13598269
2024-04-01,20.58,90.83,-0.0036249175
2024-04-01,20.5,87.92,0.054412283
2024-04-01,20.5,87.42,0.18770562
2024-04-01,21.17,89.92,-0.00026196925
2024-04-01,20.75,90.33,0.07715206
2024-04-01,20.25,89.75,-0.28473696
2024-04-01,20.33,89.83,-0.3476797
2024-04-01,21.58,90.75,-0.00015187902
2024-04-01,20.0,87.67,-0.004855241
2024-04-01,21.08,91.0,-0.046546683
2024-04-01,20.42,89.17,-0.11480939
2024-04-01,21.0,88.58,-0.03007019
2024-04-01,21.17,89.83,0.004494984
2024-04-01,20.83,90.33,0.07269916
2024-04-01,20.83,87.25,0.09075709
2024-04-01,20.83,90.42,0.106701896
2024-04-01,21.83,88.17,-0.003969135
2024-04-01,22.5,90.92,-0.019217629
2024-04-01,21.67,89.42,0.021093924
2024-04-01,21.83,89.92,0.006381408
2024-04-01,20.67,87.25,0.092292614
2024-04-01,20.92,89.58,-0.024826158
2024-04-01,20.92,87.75,-0.0064094607
2024-04-01,21.83,90.83,0.0045879306
2024-04-01,20.33,87.0,0.088101506
2024-04-01,21.17,89.25,-0.07359039
2024-04-01,20.5,87.5,0.122067586
2024-04-01,20.25,90.08,-0.2758817
2024-04-01,20.92,87.33,0.050382033
2024-04-01,21.17,87.42,0.0053794268
2024-04-01,21.67,87.58,0.012464821
2024-04-01,22.08,91.0,-0.023872213
2024-04-01,21.0,89.83,-0.00029426068
2024-04-01,20.58,90.92,-0.028850477
2024-04-01,20.42,90.58,0.0754167
2024-04-01,20.42,89.33,-0.1661577
2024-04-01,20.42,89.5,-0.18840347
2024-04-01,21.17,87.5,0.00084528193
2024-04-01,20.33,90.0,-0.3212963
2024-04-01,21.17,89.17,-0.078217
2024-04-01,20.0,90.75,-0.020035902
2024-04-01,20.58,89.42,-0.13157932
2024-04-01,20.25,89.92,-0.36743557
2024-04-01,21.0,89.92,-0.016346736
2024-04-01,21.0,88.83,-0.046637453
2024-04-01,20.83,89.33,-0.050193023
2024-04-01,20.58,87.58,0.10972428
2024-04-01,21.83,90.92,-0.0062255682
2024-04-01,20.42,90.42,0.1320045
2024-04-01,21.0,88.75,-0.07822598
2024-04-01,20.33,87.08,0.12468518
2024-04-01,21.17,89.5,-0.014488608
2024-04-01,20.33,89.92,-0.34408638
2024-04-01,21.58,91.0,0.0020711448
2024-04-01,21.17,87.25,0.022210445
2024-04-01,20.5,87.83,0.044343494
2024-04-01,21.17,89.33,-0.060777135
2024-04-01,20.33,90.5,0.07486324
2024-04-01,20.58,87.83,0.04926742
2024-04-01,20.0,90.83,-0.009544103
2024-04-01,20.0,90.08,-0.24611692
2024-04-01,21.17,89.42,-0.041440684
2024-04-01,20.0,87.75,0.06298222
2024-04-01,20.75,90.5,0.1366911
2024-04-01,20.25,90.0,-0.33923152
2024-04-01,20.83,87.08,0.015361511
2024-04-01,20.92,89.75,-0.04813029
2024-04-01,21.67,87.5,0.011702898
2024-04-01,21.17,87.33,0.003910729
2024-04-01,21.67,89.5,0.012168032
2024-04-01,21.25,87.67,0.014248467
2024-04-01,21.83,90.42,0.02028844
2024-04-01,21.58,88.83,0.0055511505
2024-04-01,20.42,87.92,0.05348857
2024-04-01,20.58,87.17,0.03149316
2024-04-01,20.58,88.08,0.067383334
2024-04-01,21.75,88.17,-0.008567716
2024-04-01,21.0,87.25,0.08377126
2024-04-01,20.58,89.08,-0.050407115
2024-04-01,20.83,89.83,-0.11206874
2024-04-01,21.08,89.0,0.0043505696
2024-04-01,21.08,88.08,-0.00021089456
2024-04-01,20.83,89.92,-0.11254153
2024-04-01,21.25,89.42,-0.035811726
2024-04-01,20.5,87.08,0.09385109
2024-04-01,20.08,88.08,0.3730565
2024-04-01,20.33,89.17,-0.1631864
2024-04-01,20.92,89.33,-0.02865783
2024-04-01,21.0,87.0,0.018450864
2024-04-01,21.25,88.25,0.0033620014
2024-04-01,20.75,89.5,-0.08357093
2024-04-01,20.33,89.0,-0.08741675
2024-04-01,21.58,89.08,0.04045951
2024-04-01,20.83,87.92,0.029616833
2024-04-01,21.75,87.92,0.017626261
2024-04-01,21.08,88.67,-0.007956903
2024-04-01,20.08,87.75,0.038465228
2024-04-01,20.42,87.25,0.18689997
2024-04-01,21.25,88.67,0.014434585
2024-04-01,20.0,88.92,-0.052746277
2024-04-01,20.33,89.25,-0.20349054
2024-04-01,20.33,89.08,-0.12847959
2024-04-01,22.0,90.42,0.009380289
2024-04-01,20.08,88.17,0.4543267
2024-04-01,20.92,90.75,-0.00075017364
2024-04-01,21.08,87.08,-0.020880098
2024-04-01,21.75,90.42,0.01749166
2024-04-01,20.25,88.5,0.3412019
2024-04-01,20.42,90.83,-0.0027592045
2024-04-01,20.58,90.17,-0.10653352
2024-04-01,21.08,87.67,-0.010932984
2024-04-01,20.25,88.33,0.3688785
2024-04-01,20.58,87.08,0.071136884
2024-04-01,21.08,89.08,-0.021335803
2024-04-01,21.08,88.58,0.010165926
2024-04-01,22.42,91.0,0.058605373
2024-04-01,20.0,89.33,-0.47096196
2024-04-01,21.0,87.33,0.050082102
2024-04-01,21.25,89.5,-0.004495739
2024-04-01,20.5,88.33,0.13532448
2024-04-01,20.67,87.92,0.053075723
2024-04-01,20.5,87.0,0.07957771
2024-04-01,21.08,88.33,-0.001551672
2024-04-01,20.0,89.0,-0.17803684
2024-04-01,21.75,88.58,-0.03326402
2024-04-01,21.58,89.17,0.029252727
2024-04-01,21.25,89.08,-0.077585496
2024-04-01,20.33,88.25,0.25489023
2024-04-01,20.83,87.75,0.04034384
2024-04-01,21.58,88.25,-0.019734519
2024-04-01,20.42,91.0,-0.01550492
2024-04-01,21.58,88.58,0.023919784
2024-04-01,20.0,87.0,-0.07828276
2024-04-01,21.92,90.83,0.0035001219
2024-04-01,20.42,90.17,-0.15172586
2024-04-01,22.0,88.08,-0.00401561
2024-04-01,21.67,91.0,0.0031768254
2024-04-01,21.25,88.17,0.0019612066
2024-04-01,20.25,87.83,0.051413175
2024-04-01,20.42,90.08,-0.2478819
2024-04-01,20.33,88.75,0.11176761
2024-04-01,20.75,89.33,-0.07627434
2024-04-01,20.92,90.08,-0.072054386
2024-04-01,21.0,87.17,0.052654132
2024-04-01,20.33,88.42,0.2859883
2024-04-01,20.67,88.0,0.046727095
2024-04-01,21.08,88.17,-0.0008112249
2024-04-01,21.08,88.83,-0.093256496
2024-04-01,20.58,90.0,-0.24233715
2024-04-01,21.0,87.08,0.011866826
2024-04-01,21.92,91.0,-0.0007742308
2024-04-01,20.67,88.17,0.058638375
2024-04-01,21.25,89.17,-0.07110762
2024-04-01,21.75,90.08,0.00038302477
2024-04-01,20.33,88.67,0.17901795
2024-04-01,21.75,90.33,0.018687932
2024-04-01,20.92,87.42,0.0254256
2024-04-01,20.42,87.33,0.1824
2024-04-01,20.5,88.42,0.14617863
2024-04-01,21.25,89.25,-0.062415224
2024-04-01,20.75,89.17,-0.056048717
2024-04-01,20.92,87.5,0.023752505
2024-04-01,20.83,90.5,0.11050901
2024-04-01,20.92,89.25,-0.019362092
2024-04-01,20.58,88.25,0.08480392
2024-04-01,21.58,88.92,0.013841687
2024-04-01,20.42,87.5,0.07235486
2024-04-01,20.42,90.92,-0.01836375
2024-04-01,21.08,87.25,0.061285194
2024-04-01,20.58,90.33,0.08219346
2024-04-01,21.75,88.67,-0.03326219
2024-04-01,21.08,88.75,-0.072826125
2024-04-01,21.25,88.5,0.009529814
2024-04-01,20.75,89.42,-0.0806882
2024-04-01,20.83,88.0,0.02019299
2024-04-01,21.25,88.58,0.015351548
2024-04-01,20.83,88.17,0.022951908
2024-04-01,21.08,87.5,0.007774393
2024-04-01,21.75,88.0,0.014837348
2024-04-01,20.25,88.0,0.16630736
2024-04-01,20.25,87.92,0.103933774
2024-04-01,21.08,88.92,-0.022905873
